2023-12-04 13:32:06, websocketEthernetIp.js, packappStation1, TagError, error
2023-12-06 06:50:54, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 06:51:40, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 06:53:47, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 06:56:12, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 06:58:41, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 06:59:24, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 06:59:36, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:00:18, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:00:57, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:05:25, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:05:42, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:05:46, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:05:51, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:05:54, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:05:56, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:06:01, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:06:03, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:06:07, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:06:07, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:06:11, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:06:13, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:10:30, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:11:34, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:11:37, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:12:46, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:13:48, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:14:32, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:16:52, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:17:07, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:17:46, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:17:53, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:18:00, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:18:06, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:18:17, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:18:24, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:18:31, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:18:38, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:18:46, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:18:51, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:18:56, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:19:02, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:19:09, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:19:16, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:19:22, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:19:28, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:19:35, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:19:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:19:49, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:19:55, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:20:01, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:20:16, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:21:01, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:21:16, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:21:21, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:21:28, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:21:39, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:21:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:21:49, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:21:56, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:22:02, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:22:08, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:22:28, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:23:03, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:23:36, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:23:46, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:24:24, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:24:40, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:25:09, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:25:14, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:25:36, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:25:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:25:52, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:26:09, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:26:16, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:26:24, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:26:33, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:26:50, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:26:56, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:27:24, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:27:31, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:27:37, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:27:43, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:28:43, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:28:55, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:29:00, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:29:08, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:29:16, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:29:41, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:29:48, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:29:54, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:30:04, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:30:10, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:30:17, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:30:24, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:30:31, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:30:38, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:30:43, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:30:51, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:30:59, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:31:05, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:31:53, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:32:00, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:32:15, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:33:02, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:33:10, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:33:16, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:33:24, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:33:54, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:34:00, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:34:07, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:34:14, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:34:20, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:34:33, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:34:40, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:34:46, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:35:07, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:35:48, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:36:00, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:36:05, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:36:20, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:36:43, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:36:52, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:36:59, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:37:14, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:37:22, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:37:29, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:37:31, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:37:38, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:37:45, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:37:51, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:37:58, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:38:06, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:38:14, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:38:19, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:38:23, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:38:29, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:38:35, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:38:52, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:38:54, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:38:57, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:39:09, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:39:11, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:39:12, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:39:29, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:39:31, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:39:37, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:39:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:40:00, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:40:02, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:40:07, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:40:15, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:40:22, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:40:34, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:40:40, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:40:51, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:40:58, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:41:06, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:41:25, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:41:34, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:41:42, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:41:51, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:41:59, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:42:31, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:42:39, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:42:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:42:54, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:43:16, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:43:23, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:43:29, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:43:36, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:43:43, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:43:49, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:43:56, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:44:03, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:44:11, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:44:17, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:44:25, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:44:31, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:44:38, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:44:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:44:52, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:44:59, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:45:07, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:45:13, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:45:19, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:45:28, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:45:35, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:45:41, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:45:48, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:45:54, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:46:00, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:46:10, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:46:19, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:46:25, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:46:31, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:46:37, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:46:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:46:50, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:47:10, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:49:40, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:49:54, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:51:06, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:51:11, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:51:19, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:51:31, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:51:35, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:51:40, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:52:39, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:52:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:52:49, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:52:57, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:53:02, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:53:12, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:53:20, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:53:29, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:53:30, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:53:35, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:53:39, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:53:45, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:53:47, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:53:55, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:54:09, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:54:15, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:54:19, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:54:31, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:54:35, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:54:35, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:54:39, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:54:53, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:54:58, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:55:04, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:55:11, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:55:15, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:55:19, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:55:25, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:55:26, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:55:27, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:55:32, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:55:36, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:55:40, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:55:42, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:55:46, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:55:51, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:56:20, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:56:22, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:56:33, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:57:34, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:57:39, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:57:51, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:57:56, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:58:00, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:58:10, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:58:24, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:58:41, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:58:48, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:59:00, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:59:09, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:59:16, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:59:37, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:59:41, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:59:47, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:59:52, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 07:59:58, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:00:05, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:00:14, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:00:20, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:00:28, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:00:35, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:00:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:00:50, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:00:57, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:01:04, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:01:11, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:01:17, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:01:24, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:01:30, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:01:37, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:01:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:01:51, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:01:59, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:02:06, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:02:13, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:02:27, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:02:54, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:03:11, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:03:27, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:03:38, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:03:44, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:03:53, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:03:58, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:04:08, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:04:15, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:04:21, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:04:29, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:04:36, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:04:43, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:04:58, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:05:06, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:05:14, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:05:23, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:05:32, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:05:41, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
2023-12-06 08:05:47, websocketEthernetIp.js, packappStation1, APICallError, Request failed with status code 500
